Transaction_ID,Amount,Time,Location,Transaction_Type,Fraud
TXN101719,709.47,1291,Pune,Bank Transfer,0
TXN101720,1831.89,1034,Nashik,Mobile Payment,0
TXN101721,3090.85,343,Hyderabad,ATM,1
TXN101722,2295.74,165,Mumbai,Bank Transfer,0
TXN101723,6767.47,699,Hyderabad,Bank Transfer,1
TXN101724,430.33,341,Delhi,ATM,0
TXN101725,3248.61,1042,Aurangabad,ATM,0
TXN101726,641.65,979,Aurangabad,ATM,0
TXN101727,2460.35,1207,Bengaluru,POS,0
TXN101728,1583.33,544,Nagpur,Mobile Payment,0
TXN101729,6892.46,1033,Nashik,Online,0
TXN101730,877.02,191,Delhi,Bank Transfer,0
TXN101731,773.31,319,Hyderabad,Online,0
TXN101732,1075.54,579,Delhi,ATM,0
TXN101733,809.83,474,Bengaluru,Mobile Payment,0
TXN101734,2440.46,636,Bengaluru,Mobile Payment,0
TXN101735,217.82,426,Aurangabad,POS,0
TXN101736,1211.69,1082,Hyderabad,ATM,1
TXN101737,376.98,96,Nagpur,Bank Transfer,0
TXN101738,2836.45,495,Aurangabad,POS,0
TXN101739,6066.96,660,Nagpur,ATM,0
TXN101740,987.87,1301,Pune,POS,0
TXN101741,926.28,1288,Delhi,Online,0
TXN101742,1176.21,8,Bengaluru,ATM,0
TXN101743,3504.76,456,Pune,Bank Transfer,0
TXN101744,433.83,272,Hyderabad,Bank Transfer,0
TXN101745,1391.82,939,Aurangabad,ATM,0
TXN101746,2907.93,1031,Nashik,POS,0
TXN101747,1810.02,207,Mumbai,Mobile Payment,0
TXN101748,1325.55,1146,Nashik,ATM,0
TXN101749,4746.9,1056,Nashik,Bank Transfer,1
TXN101750,73.46,203,Mumbai,Online,0
TXN101751,2160.03,517,Delhi,Bank Transfer,0
TXN101752,570.16,516,Pune,Mobile Payment,0
TXN101753,175.8,442,Pune,Bank Transfer,0
TXN101754,1828.41,688,Delhi,Mobile Payment,0
TXN101755,4331.45,849,Mumbai,ATM,0
TXN101756,955.8,832,Nagpur,Bank Transfer,0
TXN101757,2843.74,338,Nashik,POS,0
TXN101758,5498.76,1159,Aurangabad,POS,0
TXN101759,4084.34,386,Pune,Bank Transfer,0
TXN101760,5653.13,1048,Delhi,Bank Transfer,0
TXN101761,2303.37,505,Aurangabad,Online,0
TXN101762,1182.56,1348,Bengaluru,Bank Transfer,0
TXN101763,220.97,679,Mumbai,Online,0
TXN101764,857.43,1361,Aurangabad,Online,0
TXN101765,471.89,689,Hyderabad,Online,0
TXN101766,9613.68,884,Aurangabad,Online,0
TXN101767,919.76,1118,Hyderabad,ATM,0
TXN101768,3744.97,622,Nashik,POS,1
TXN101769,1903.57,1169,Mumbai,Online,0
TXN101770,1145.51,892,Aurangabad,POS,0
TXN101771,5973.28,952,Pune,Online,0
TXN101772,588.37,1254,Mumbai,POS,0
TXN101773,1332.23,783,Pune,Bank Transfer,0
TXN101774,521.93,494,Delhi,Bank Transfer,0
TXN101775,292.94,1061,Delhi,POS,0
TXN101776,594.8,746,Bengaluru,Online,0
TXN101777,1056.76,436,Nagpur,ATM,0
TXN101778,713.87,1391,Delhi,POS,0
TXN101779,548.71,344,Aurangabad,Mobile Payment,0
TXN101780,592.35,1183,Mumbai,ATM,1
TXN101781,1009.18,549,Delhi,Mobile Payment,0
TXN101782,243.54,819,Pune,POS,0
TXN101783,2345.04,540,Aurangabad,Online,0
TXN101784,1190.87,143,Delhi,Mobile Payment,0
TXN101785,255.3,587,Hyderabad,POS,0
TXN101786,804.96,656,Hyderabad,ATM,0
TXN101787,516.9,344,Nashik,Online,0
TXN101788,1508.96,1292,Pune,Mobile Payment,0
TXN101789,4189.98,695,Bengaluru,POS,0
TXN101790,168.15,267,Bengaluru,Online,0
TXN101791,1230.32,168,Bengaluru,Online,0
TXN101792,934.37,32,Pune,Bank Transfer,0
TXN101793,2145.96,376,Bengaluru,Online,0
TXN101794,1357.22,1237,Nagpur,POS,0
TXN101795,516.99,392,Nashik,ATM,0
TXN101796,797.07,488,Nagpur,Bank Transfer,0
TXN101797,494.71,721,Hyderabad,POS,0
TXN101798,11556.21,945,Delhi,POS,1
TXN101799,1120.26,1052,Nashik,POS,0
TXN101800,7340.71,38,Pune,Mobile Payment,0
TXN101801,1032.09,1196,Nagpur,Mobile Payment,0
TXN101802,540.01,1040,Aurangabad,ATM,0
TXN101803,241.36,1079,Nashik,POS,0
TXN101804,180.7,225,Pune,Mobile Payment,0
TXN101805,224.95,66,Mumbai,Mobile Payment,0
TXN101806,1432.43,1220,Nashik,Mobile Payment,0
TXN101807,1823.89,834,Nashik,ATM,0
TXN101808,225.61,1046,Delhi,ATM,0
TXN101809,2683.93,998,Aurangabad,POS,0
TXN101810,676.5,236,Delhi,Bank Transfer,0
TXN101811,1270.03,956,Bengaluru,POS,0
TXN101812,5498.45,918,Nashik,Mobile Payment,0
TXN101813,2688.77,1161,Hyderabad,Mobile Payment,0
TXN101814,838.38,472,Nashik,Online,0
TXN101815,1298.44,552,Bengaluru,POS,1
TXN101816,127.51,694,Aurangabad,Mobile Payment,0
TXN101817,534.24,1252,Aurangabad,Mobile Payment,0
TXN101818,887.91,316,Hyderabad,Bank Transfer,0
TXN101819,408.63,597,Hyderabad,Online,0
TXN101820,961.74,767,Nagpur,POS,0
TXN101821,1184.23,885,Pune,ATM,0
TXN101822,875.81,560,Pune,POS,0
TXN101823,572.49,1224,Nagpur,POS,0
TXN101824,1298.1,257,Pune,Bank Transfer,0
TXN101825,1706.06,1201,Nashik,POS,0
TXN101826,368.56,756,Nagpur,Bank Transfer,0
TXN101827,4495.95,122,Nagpur,Bank Transfer,0
TXN101828,993.68,341,Pune,Mobile Payment,0
TXN101829,1117.5,1194,Mumbai,ATM,0
TXN101830,2226.56,1082,Hyderabad,Bank Transfer,0
TXN101831,1384.67,259,Pune,Online,0
TXN101832,2844.48,1396,Delhi,Online,0
TXN101833,1461.36,94,Mumbai,ATM,0
TXN101834,594.41,1148,Nagpur,Bank Transfer,0
TXN101835,1574.2,40,Mumbai,ATM,0
TXN101836,349.42,253,Nashik,Mobile Payment,0
TXN101837,1222.39,6,Aurangabad,Online,0
TXN101838,1060.79,727,Mumbai,POS,0
TXN101839,890.59,68,Delhi,Online,0
TXN101840,964.36,1104,Aurangabad,Bank Transfer,0
TXN101841,167.03,541,Nashik,ATM,0
TXN101842,633.51,1285,Delhi,Online,0
TXN101843,1203.33,88,Bengaluru,POS,0
TXN101844,1286.73,1231,Aurangabad,POS,0
TXN101845,392.42,212,Bengaluru,ATM,0
TXN101846,3888.22,833,Nashik,ATM,0
TXN101847,461.2,265,Aurangabad,Online,0
TXN101848,2891.29,911,Aurangabad,Bank Transfer,0
TXN101849,1681.08,292,Pune,Mobile Payment,0
TXN101850,574.66,1230,Delhi,POS,0
TXN101851,6472.46,332,Hyderabad,ATM,0
TXN101852,332.41,1100,Delhi,Mobile Payment,0
TXN101853,2749.44,1311,Mumbai,Mobile Payment,0
TXN101854,2982.69,1004,Bengaluru,Mobile Payment,0
TXN101855,560.81,46,Bengaluru,Bank Transfer,0
TXN101856,4413.69,621,Delhi,ATM,0
TXN101857,854.02,1223,Delhi,POS,0
TXN101858,1463.66,426,Aurangabad,ATM,0
TXN101859,1422.71,209,Bengaluru,Online,0
TXN101860,958.81,887,Nagpur,POS,0
TXN101861,2467.12,153,Hyderabad,ATM,0
TXN101862,2424.76,414,Pune,POS,0
TXN101863,190.85,1376,Hyderabad,Online,0
TXN101864,4041.37,1180,Mumbai,POS,0
TXN101865,207.99,1284,Hyderabad,Mobile Payment,0
TXN101866,3079.57,1100,Pune,Bank Transfer,0
TXN101867,3383.63,768,Mumbai,Online,0
TXN101868,368.35,982,Nashik,POS,0
TXN101869,727.19,1154,Aurangabad,Online,0
TXN101870,362.96,578,Delhi,Mobile Payment,0
TXN101871,884.55,739,Delhi,Bank Transfer,0
TXN101872,805.9,162,Nagpur,Online,0
TXN101873,2391.46,1038,Hyderabad,Mobile Payment,0
TXN101874,4065.57,1255,Bengaluru,Mobile Payment,0
TXN101875,4427.91,194,Bengaluru,Mobile Payment,0
TXN101876,625.05,541,Pune,POS,0
TXN101877,889.61,358,Pune,ATM,0
TXN101878,396.49,849,Pune,Online,1
TXN101879,489.87,1354,Bengaluru,ATM,0
TXN101880,2878.0,426,Delhi,Mobile Payment,0
TXN101881,20167.0,496,Bengaluru,ATM,1
TXN101882,319.15,827,Pune,Mobile Payment,0
TXN101883,606.4,485,Aurangabad,Mobile Payment,0
TXN101884,1068.05,1436,Mumbai,Bank Transfer,0
TXN101885,1451.22,329,Delhi,Bank Transfer,0
TXN101886,488.04,888,Aurangabad,ATM,0
TXN101887,1675.83,990,Nashik,Online,0
TXN101888,682.77,1170,Hyderabad,ATM,0
TXN101889,1080.9,258,Aurangabad,Online,0
TXN101890,1893.69,291,Hyderabad,ATM,0
TXN101891,1103.7,142,Aurangabad,POS,0
TXN101892,708.83,746,Nashik,POS,0
TXN101893,982.78,626,Aurangabad,Online,0
TXN101894,1003.89,1388,Mumbai,Bank Transfer,0
TXN101895,757.47,89,Delhi,Online,0
TXN101896,846.58,719,Hyderabad,ATM,0
TXN101897,5424.32,1187,Nagpur,Mobile Payment,0
TXN101898,1921.61,480,Bengaluru,POS,0
TXN101899,816.09,83,Nashik,Mobile Payment,0
TXN101900,2201.63,1100,Hyderabad,POS,0
TXN101901,785.39,672,Delhi,ATM,0
TXN101902,3544.4,516,Pune,POS,0
TXN101903,1587.07,484,Hyderabad,Online,0
TXN101904,985.06,781,Mumbai,Mobile Payment,0
TXN101905,1715.94,103,Nagpur,Mobile Payment,0
TXN101906,227.95,338,Mumbai,ATM,0
TXN101907,355.4,686,Hyderabad,Mobile Payment,0
TXN101908,332.31,899,Mumbai,ATM,0
TXN101909,1265.15,606,Pune,Bank Transfer,0
TXN101910,6201.3,222,Nagpur,Online,0
TXN101911,10211.81,1032,Bengaluru,POS,0
TXN101912,2075.69,1076,Mumbai,POS,0
TXN101913,1809.57,1100,Pune,POS,0
TXN101914,181.08,502,Nashik,Bank Transfer,0
TXN101915,637.35,1339,Pune,Online,0
TXN101916,498.81,821,Aurangabad,Mobile Payment,0
TXN101917,589.43,623,Hyderabad,Mobile Payment,0
TXN101918,926.91,164,Delhi,Online,0
TXN101919,683.97,1302,Hyderabad,Online,0
TXN101920,151.52,1050,Hyderabad,POS,0
TXN101921,2316.73,1093,Pune,Mobile Payment,0
TXN101922,375.12,1241,Pune,Online,0
TXN101923,1393.04,1388,Pune,Mobile Payment,0
TXN101924,8726.18,1329,Hyderabad,Online,0
TXN101925,437.3,1147,Bengaluru,ATM,0
TXN101926,87.33,18,Mumbai,POS,0
TXN101927,823.86,1280,Bengaluru,Online,0
TXN101928,3297.63,1319,Nagpur,Bank Transfer,0
TXN101929,7772.5,1045,Pune,Online,0
TXN101930,320.68,988,Pune,ATM,0
TXN101931,1802.08,449,Aurangabad,Bank Transfer,0
TXN101932,688.62,551,Aurangabad,Bank Transfer,0
TXN101933,986.39,1071,Nashik,Online,0
TXN101934,15434.23,694,Nashik,ATM,0
TXN101935,243.97,586,Aurangabad,Bank Transfer,0
TXN101936,1413.38,720,Nagpur,POS,0
TXN101937,1750.56,1206,Nashik,POS,0
TXN101938,3247.97,106,Delhi,Mobile Payment,0
TXN101939,1209.53,1211,Delhi,Mobile Payment,0
TXN101940,1492.27,775,Nagpur,ATM,0
TXN101941,741.26,1109,Aurangabad,Bank Transfer,0
TXN101942,1435.3,1160,Nashik,POS,0
TXN101943,778.06,897,Pune,POS,0
TXN101944,2041.77,335,Aurangabad,ATM,0
TXN101945,757.78,606,Nashik,Bank Transfer,0
TXN101946,1598.95,837,Nagpur,ATM,0
TXN101947,1065.01,601,Delhi,Online,0
TXN101948,3381.42,402,Hyderabad,POS,0
TXN101949,1041.7,539,Nagpur,ATM,0
TXN101950,186.23,1095,Hyderabad,ATM,0
TXN101951,3873.53,23,Nashik,Online,0
TXN101952,443.31,623,Nagpur,Mobile Payment,0
TXN101953,2106.69,1079,Nashik,POS,1
TXN101954,604.46,985,Nashik,ATM,0
TXN101955,4334.83,222,Hyderabad,POS,0
TXN101956,129.58,178,Nagpur,Mobile Payment,0
TXN101957,25279.49,799,Mumbai,ATM,0
TXN101958,3152.83,433,Pune,Online,0
TXN101959,1370.92,792,Aurangabad,POS,0
TXN101960,1038.06,883,Delhi,Online,0
TXN101961,1459.07,491,Pune,Mobile Payment,0
TXN101962,1846.64,1212,Aurangabad,Mobile Payment,0
TXN101963,2090.62,809,Aurangabad,POS,0
TXN101964,1911.43,960,Delhi,Mobile Payment,0
TXN101965,1199.4,419,Pune,Bank Transfer,0
TXN101966,900.24,1272,Delhi,POS,0
TXN101967,942.68,648,Nashik,Bank Transfer,0
TXN101968,902.43,1187,Delhi,Mobile Payment,0
TXN101969,3407.62,1278,Hyderabad,POS,0
TXN101970,1985.36,475,Hyderabad,Bank Transfer,0
TXN101971,57.95,169,Nagpur,Mobile Payment,0
TXN101972,7693.86,1340,Mumbai,ATM,1
TXN101973,1332.4,173,Mumbai,ATM,0
TXN101974,1076.31,469,Mumbai,Online,0
TXN101975,743.58,344,Pune,ATM,0
TXN101976,3374.87,444,Hyderabad,Bank Transfer,0
TXN101977,2828.57,1041,Pune,ATM,0
TXN101978,506.3,1093,Nashik,POS,0
TXN101979,3874.03,1361,Bengaluru,POS,1
TXN101980,415.03,627,Mumbai,POS,0
TXN101981,275.99,591,Nashik,ATM,0
TXN101982,585.98,526,Hyderabad,ATM,0
TXN101983,2597.73,455,Bengaluru,Online,0
TXN101984,2844.45,1292,Mumbai,Mobile Payment,0
TXN101985,1831.86,810,Pune,Online,0
TXN101986,2264.47,187,Bengaluru,Bank Transfer,0
TXN101987,1837.53,1020,Nagpur,POS,0
TXN101988,577.39,710,Nagpur,ATM,0
TXN101989,1689.05,528,Nagpur,Mobile Payment,0
TXN101990,2441.6,433,Delhi,Mobile Payment,0
TXN101991,2331.56,287,Nagpur,ATM,0
TXN101992,14162.67,498,Aurangabad,Online,1
TXN101993,2226.76,302,Mumbai,Mobile Payment,0
TXN101994,1558.45,86,Nagpur,Online,0
TXN101995,3197.58,829,Bengaluru,ATM,0
TXN101996,1067.93,437,Hyderabad,Online,0
TXN101997,454.01,540,Aurangabad,POS,0
TXN101998,931.63,1045,Aurangabad,ATM,0
TXN101999,520.66,832,Aurangabad,ATM,0
TXN102000,2212.04,796,Nashik,Mobile Payment,1
TXN102001,949.07,559,Bengaluru,Mobile Payment,0
TXN102002,496.5,761,Nashik,Mobile Payment,0
TXN102003,805.96,466,Aurangabad,POS,0
TXN102004,165.07,1124,Delhi,POS,0
TXN102005,1357.36,674,Nagpur,Bank Transfer,0
TXN102006,1097.96,684,Hyderabad,ATM,0
TXN102007,484.4,1164,Mumbai,Mobile Payment,0
TXN102008,2120.16,137,Bengaluru,ATM,0
TXN102009,2800.55,577,Delhi,Online,0
TXN102010,219.74,709,Pune,POS,0
TXN102011,511.46,227,Nashik,Bank Transfer,0
TXN102012,1047.6,280,Nagpur,Online,1
TXN102013,428.42,683,Nagpur,ATM,0
TXN102014,2513.61,827,Pune,POS,0
TXN102015,903.41,430,Pune,Mobile Payment,0
TXN102016,841.75,1063,Bengaluru,Online,0
TXN102017,147.84,1234,Nagpur,POS,0
TXN102018,2070.24,301,Pune,ATM,0
TXN102019,317.58,1109,Nagpur,ATM,0
TXN102020,1164.37,1420,Delhi,Online,0
TXN102021,1447.19,1276,Bengaluru,Online,0
TXN102022,4275.51,532,Hyderabad,Online,0
TXN102023,296.24,768,Pune,Bank Transfer,0
TXN102024,53.54,1404,Delhi,Mobile Payment,0
TXN102025,1317.97,443,Delhi,POS,0
TXN102026,6637.64,1056,Pune,ATM,0
TXN102027,3785.55,259,Bengaluru,ATM,0
TXN102028,1352.43,1257,Nagpur,Mobile Payment,0
TXN102029,670.73,1331,Hyderabad,Online,0
TXN102030,2458.05,738,Aurangabad,Online,0
TXN102031,414.24,795,Nagpur,ATM,0
TXN102032,6562.65,69,Mumbai,Mobile Payment,1
TXN102033,1817.96,1387,Pune,ATM,0
TXN102034,3165.95,982,Nashik,Online,0
TXN102035,17320.74,480,Bengaluru,POS,0
TXN102036,1623.62,1167,Pune,Online,0
TXN102037,659.21,23,Mumbai,POS,0
TXN102038,1068.94,964,Delhi,Bank Transfer,0
TXN102039,186.97,745,Nashik,Mobile Payment,0
TXN102040,547.46,844,Nashik,Bank Transfer,0
TXN102041,728.3,1198,Nagpur,Online,0
TXN102042,649.31,324,Aurangabad,Mobile Payment,0
TXN102043,1277.11,1371,Nagpur,Online,0
TXN102044,481.82,797,Bengaluru,Mobile Payment,0
TXN102045,3364.49,17,Nashik,Mobile Payment,0
TXN102046,1096.86,43,Hyderabad,Online,0
TXN102047,1086.48,154,Hyderabad,Online,0
TXN102048,790.06,866,Nashik,Mobile Payment,0
TXN102049,1280.74,921,Hyderabad,Mobile Payment,0
TXN102050,2502.63,1400,Hyderabad,Online,0
TXN102051,460.76,742,Aurangabad,Online,0
TXN102052,567.86,1425,Bengaluru,ATM,0
TXN102053,809.38,224,Pune,ATM,0
TXN102054,285.47,216,Aurangabad,ATM,0
TXN102055,483.35,30,Delhi,Bank Transfer,0
TXN102056,2708.35,1082,Nagpur,Mobile Payment,1
TXN102057,2629.08,897,Hyderabad,POS,0
TXN102058,1425.9,1376,Pune,Bank Transfer,0
TXN102059,1330.87,934,Nagpur,Mobile Payment,0
TXN102060,2568.04,444,Hyderabad,POS,0
TXN102061,955.88,1258,Aurangabad,ATM,0
TXN102062,1620.46,1130,Pune,POS,0
TXN102063,989.08,1214,Aurangabad,Online,0
TXN102064,1429.9,529,Delhi,Online,0
TXN102065,612.31,737,Mumbai,Mobile Payment,0
TXN102066,95.7,873,Nashik,Bank Transfer,0
TXN102067,958.84,565,Bengaluru,ATM,0
TXN102068,4549.39,1268,Pune,Mobile Payment,0
TXN102069,2768.93,75,Nashik,ATM,0
TXN102070,2879.57,546,Mumbai,Online,0
TXN102071,3774.91,266,Pune,Bank Transfer,0
TXN102072,1198.3,316,Nashik,Bank Transfer,0
TXN102073,1335.84,1144,Nashik,Online,0
TXN102074,591.31,24,Pune,POS,0
TXN102075,799.45,159,Nashik,Bank Transfer,0
TXN102076,2029.96,595,Nashik,POS,0
TXN102077,3655.12,1137,Pune,ATM,0
TXN102078,953.9,899,Bengaluru,Bank Transfer,0
TXN102079,699.11,501,Nashik,Online,0
TXN102080,1097.21,1189,Nashik,POS,0
TXN102081,2000.61,1012,Bengaluru,ATM,0
TXN102082,258.82,702,Nagpur,ATM,0
TXN102083,110.37,1198,Delhi,Bank Transfer,0
TXN102084,632.36,0,Nagpur,Bank Transfer,0
TXN102085,323.53,740,Hyderabad,Mobile Payment,0
TXN102086,659.75,1109,Mumbai,Mobile Payment,0
TXN102087,945.98,319,Nagpur,Bank Transfer,0
TXN102088,696.98,1424,Nagpur,Mobile Payment,0
TXN102089,4686.62,381,Mumbai,Online,0
TXN102090,1520.42,1341,Nashik,Online,0
TXN102091,1481.0,1273,Nashik,Mobile Payment,0
TXN102092,2043.07,897,Nagpur,Bank Transfer,0
TXN102093,351.13,716,Mumbai,Online,0
TXN102094,3099.86,1279,Nashik,ATM,0
TXN102095,1016.62,306,Aurangabad,Bank Transfer,0
TXN102096,2144.11,1167,Pune,POS,0
TXN102097,375.46,390,Pune,POS,0
TXN102098,231.88,1192,Delhi,Bank Transfer,0
TXN102099,2484.66,989,Pune,Mobile Payment,0
TXN102100,1597.84,297,Nagpur,Online,0
TXN102101,444.94,232,Pune,Online,0
TXN102102,459.59,270,Pune,Bank Transfer,0
TXN102103,3379.34,1083,Aurangabad,ATM,0
TXN102104,333.82,1319,Nashik,Mobile Payment,0
TXN102105,5668.46,1258,Aurangabad,ATM,0
TXN102106,445.58,676,Nagpur,Bank Transfer,0
TXN102107,2076.4,705,Pune,Bank Transfer,0
TXN102108,789.49,233,Bengaluru,ATM,0
TXN102109,2004.58,1391,Nashik,POS,0
TXN102110,636.44,844,Delhi,Bank Transfer,0
TXN102111,931.88,1255,Delhi,Mobile Payment,0
TXN102112,1142.44,490,Hyderabad,ATM,0
TXN102113,402.55,502,Hyderabad,POS,0
TXN102114,2300.37,889,Pune,ATM,0
TXN102115,656.41,591,Pune,POS,0
TXN102116,872.53,745,Delhi,POS,0
TXN102117,405.71,1404,Delhi,Mobile Payment,0
TXN102118,84.58,427,Bengaluru,Bank Transfer,0
TXN102119,3101.95,696,Nagpur,POS,1
TXN102120,12241.85,645,Pune,Bank Transfer,0
TXN102121,2403.31,731,Delhi,Mobile Payment,0
TXN102122,1075.71,799,Bengaluru,Bank Transfer,0
TXN102123,843.12,363,Mumbai,Online,0
TXN102124,1121.55,201,Delhi,POS,0
TXN102125,1895.27,881,Nashik,Mobile Payment,0
TXN102126,336.7,145,Nashik,ATM,0
TXN102127,3341.99,835,Mumbai,Mobile Payment,0
TXN102128,2242.58,638,Hyderabad,POS,0
TXN102129,2248.88,134,Nagpur,Mobile Payment,0
TXN102130,1700.16,625,Hyderabad,ATM,0
TXN102131,1118.36,1287,Pune,Online,0
TXN102132,2149.22,63,Hyderabad,POS,0
TXN102133,1981.91,490,Pune,POS,0
TXN102134,769.67,40,Delhi,Mobile Payment,0
TXN102135,617.94,1319,Nashik,Bank Transfer,0
TXN102136,1214.22,1026,Nagpur,Bank Transfer,0
TXN102137,5161.69,912,Nagpur,ATM,0
TXN102138,317.63,974,Nagpur,Online,0
TXN102139,252.77,1133,Delhi,Online,0
TXN102140,1293.05,1244,Pune,Mobile Payment,0
TXN102141,1805.54,1393,Nagpur,Mobile Payment,1
TXN102142,1304.2,367,Delhi,Bank Transfer,0
TXN102143,1399.62,917,Delhi,Online,0
TXN102144,877.26,1027,Mumbai,Online,0
TXN102145,4865.2,243,Aurangabad,Online,0
TXN102146,221.21,901,Hyderabad,ATM,0
TXN102147,478.91,165,Nagpur,ATM,0
TXN102148,989.05,1049,Aurangabad,Mobile Payment,0
TXN102149,212.05,1418,Pune,Bank Transfer,0
TXN102150,919.79,1040,Delhi,POS,0
TXN102151,5776.02,727,Bengaluru,Bank Transfer,0
TXN102152,1119.78,1115,Hyderabad,ATM,0
TXN102153,3412.13,482,Hyderabad,ATM,1
TXN102154,311.01,542,Nagpur,Mobile Payment,0
TXN102155,592.08,1228,Bengaluru,POS,0
TXN102156,753.56,930,Nashik,Online,0
TXN102157,798.14,399,Pune,POS,0
TXN102158,3950.68,1230,Mumbai,POS,0
TXN102159,1915.42,618,Mumbai,POS,0
TXN102160,360.88,1169,Aurangabad,Mobile Payment,0
TXN102161,1403.19,878,Delhi,ATM,0
TXN102162,1804.83,100,Aurangabad,Online,0
TXN102163,3429.43,879,Nashik,POS,0
TXN102164,5326.98,829,Nashik,Online,0
TXN102165,1000.95,1264,Hyderabad,POS,1
TXN102166,487.43,758,Mumbai,ATM,0
TXN102167,532.16,162,Bengaluru,Online,1
TXN102168,867.82,1196,Nagpur,Bank Transfer,0
TXN102169,1748.23,501,Mumbai,ATM,0
TXN102170,2943.44,546,Mumbai,Online,0
TXN102171,1016.43,1307,Bengaluru,POS,0
TXN102172,796.44,1382,Hyderabad,POS,0
TXN102173,1276.35,380,Hyderabad,ATM,0
TXN102174,781.66,869,Bengaluru,ATM,1
TXN102175,8862.1,904,Nashik,POS,0
TXN102176,219.72,1186,Bengaluru,Online,0
TXN102177,1319.15,1001,Aurangabad,Bank Transfer,0
TXN102178,8296.64,608,Nashik,Mobile Payment,0
TXN102179,3584.2,306,Bengaluru,ATM,1
TXN102180,906.84,1362,Delhi,POS,0
TXN102181,767.05,54,Nashik,Online,0
TXN102182,915.63,982,Nashik,ATM,0
TXN102183,4327.95,332,Mumbai,Online,0
TXN102184,180.86,126,Nagpur,ATM,1
TXN102185,5081.87,704,Mumbai,POS,0
TXN102186,264.02,242,Pune,Online,0
TXN102187,839.95,599,Nashik,POS,0
TXN102188,713.91,1432,Bengaluru,Online,0
TXN102189,1975.45,502,Bengaluru,ATM,0
TXN102190,221.82,603,Bengaluru,Mobile Payment,0
TXN102191,1740.93,302,Nashik,Mobile Payment,0
TXN102192,8302.48,234,Bengaluru,Bank Transfer,0
TXN102193,280.57,1061,Pune,Bank Transfer,0
TXN102194,1325.71,138,Nashik,POS,0
TXN102195,565.67,194,Bengaluru,Online,0
TXN102196,1678.89,646,Nashik,Bank Transfer,0
TXN102197,3336.25,0,Delhi,ATM,1
TXN102198,1783.99,560,Nashik,Mobile Payment,1
TXN102199,1786.25,1119,Pune,Online,0
TXN102200,6663.15,712,Mumbai,Mobile Payment,0
TXN102201,906.05,412,Nashik,Online,0
TXN102202,2252.41,537,Nagpur,Bank Transfer,0
TXN102203,300.88,428,Pune,Bank Transfer,0
TXN102204,421.39,234,Aurangabad,POS,0
TXN102205,1758.83,348,Delhi,Online,0
TXN102206,4837.32,395,Pune,ATM,0
TXN102207,1564.96,1374,Mumbai,Bank Transfer,0
TXN102208,801.87,415,Bengaluru,POS,0
TXN102209,1095.86,915,Bengaluru,Bank Transfer,0
TXN102210,314.06,1074,Pune,Mobile Payment,0
TXN102211,2007.24,80,Aurangabad,Bank Transfer,0
TXN102212,2650.05,35,Bengaluru,Online,0
TXN102213,697.78,1090,Delhi,POS,0
TXN102214,685.37,640,Nagpur,Online,0
TXN102215,1430.64,881,Aurangabad,ATM,0
TXN102216,708.59,756,Hyderabad,ATM,0
TXN102217,3258.58,622,Hyderabad,Bank Transfer,1
TXN102218,8952.8,467,Pune,POS,0
TXN102219,856.6,1165,Aurangabad,POS,0
TXN102220,766.37,355,Bengaluru,POS,0
TXN102221,573.9,708,Bengaluru,POS,0
TXN102222,2308.13,1019,Pune,Bank Transfer,0
TXN102223,914.86,901,Bengaluru,Online,0
TXN102224,572.85,672,Bengaluru,Bank Transfer,0
TXN102225,4110.52,438,Nagpur,Online,0
TXN102226,4535.1,530,Nagpur,Mobile Payment,0
TXN102227,601.59,126,Mumbai,Mobile Payment,0
TXN102228,169.6,204,Nagpur,Online,0
TXN102229,3003.44,28,Nashik,Bank Transfer,0
TXN102230,553.01,444,Aurangabad,ATM,0
TXN102231,2417.83,965,Aurangabad,Bank Transfer,0
TXN102232,152.92,463,Pune,ATM,0
TXN102233,2677.39,1303,Nagpur,Bank Transfer,0
TXN102234,326.63,150,Mumbai,POS,0
TXN102235,2277.34,239,Bengaluru,POS,0
TXN102236,1112.4,265,Mumbai,Mobile Payment,0
TXN102237,422.45,1128,Mumbai,Mobile Payment,0
TXN102238,729.94,912,Delhi,Online,0
TXN102239,2178.34,496,Bengaluru,ATM,0
TXN102240,3090.22,684,Nashik,POS,1
TXN102241,1967.29,157,Nagpur,Bank Transfer,0
TXN102242,7914.41,171,Bengaluru,Online,0
TXN102243,229.47,493,Mumbai,Bank Transfer,0
TXN102244,5525.96,969,Bengaluru,POS,0
TXN102245,1217.26,1334,Nashik,POS,0
TXN102246,446.4,1426,Aurangabad,POS,0
TXN102247,289.94,675,Pune,POS,0
TXN102248,907.67,658,Nagpur,Bank Transfer,0
TXN102249,2756.32,902,Nagpur,Online,0
TXN102250,965.31,665,Delhi,POS,0
TXN102251,4969.9,366,Aurangabad,Mobile Payment,0
TXN102252,256.94,549,Nagpur,Online,0
TXN102253,1083.46,642,Delhi,Mobile Payment,0
TXN102254,313.44,254,Delhi,Bank Transfer,0
TXN102255,1577.56,207,Delhi,POS,0
TXN102256,2662.14,449,Hyderabad,Online,0
TXN102257,719.99,94,Nagpur,POS,0
TXN102258,81.11,838,Nagpur,POS,0
TXN102259,1338.02,477,Nagpur,Online,0
TXN102260,1697.21,682,Nashik,POS,0
TXN102261,1643.03,761,Delhi,POS,0
TXN102262,3773.59,189,Nashik,ATM,0
